Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh
2026-06-15,14:06:09,70.4,241.1,0.532,2.752
2026-06-15,14:06:10,70.4,241.1,0.532,2.752
2026-06-15,14:06:11,70.4,241.1,0.532,2.752
2026-06-15,14:06:12,70.4,241.1,0.532,2.752
2026-06-15,14:06:13,70.4,241.1,0.532,2.752
2026-06-15,14:06:14,70.4,241.1,0.532,2.752
2026-06-15,14:06:15,70.4,241.1,0.532,2.752
2026-06-15,14:06:16,70.4,241.1,0.532,2.752
2026-06-15,14:06:17,70.4,241.1,0.532,2.752
2026-06-15,14:06:18,70.4,241.1,0.532,2.752
2026-06-15,14:06:19,70.4,241.1,0.532,2.752
2026-06-15,14:06:20,70.4,241.1,0.532,2.752
2026-06-15,14:06:21,70.4,241.1,0.532,2.752
2026-06-15,14:06:22,70.4,241.1,0.532,2.752
2026-06-15,14:06:23,70.4,241.1,0.532,2.752
2026-06-15,14:06:24,70.4,241.1,0.532,2.752
2026-06-15,14:06:25,70.4,241.1,0.532,2.752
2026-06-15,14:06:26,70.4,241.1,0.532,2.752
2026-06-15,14:06:27,70.4,241.1,0.532,2.752
2026-06-15,14:06:29,70.4,241.1,0.532,2.752
2026-06-15,14:06:30,70.4,241.1,0.532,2.752
2026-06-15,14:06:31,70.4,241.1,0.532,2.752
2026-06-15,14:06:32,70.4,241.1,0.532,2.752
2026-06-15,14:06:33,70.4,241.1,0.532,2.752
2026-06-15,14:06:34,70.4,241.1,0.532,2.752
2026-06-15,14:06:35,97.2,241.1,0.682,2.752
2026-06-15,14:06:36,97.2,241.1,0.682,2.752
2026-06-15,14:06:37,97.2,241.1,0.682,2.752
2026-06-15,14:06:38,97.2,241.1,0.682,2.752
2026-06-15,14:06:39,97.2,241.1,0.682,2.752
2026-06-15,14:06:40,97.2,241.1,0.682,2.752
2026-06-15,14:06:41,97.2,241.1,0.682,2.752
2026-06-15,14:06:42,97.2,241.1,0.682,2.752
2026-06-15,14:06:43,97.2,241.1,0.682,2.752
2026-06-15,14:06:44,97.2,241.1,0.682,2.752
2026-06-15,14:06:45,97.2,241.1,0.682,2.752
2026-06-15,14:06:46,97.2,241.1,0.682,2.752
2026-06-15,14:06:47,97.2,241.1,0.682,2.752
2026-06-15,14:06:48,97.2,241.1,0.682,2.752
2026-06-15,14:06:49,97.2,241.1,0.682,2.752
2026-06-15,14:06:50,97.2,241.1,0.682,2.752
2026-06-15,14:06:51,97.2,241.1,0.682,2.752
2026-06-15,14:06:52,97.2,241.1,0.682,2.752
2026-06-15,14:06:53,97.2,241.1,0.682,2.752
2026-06-15,14:06:54,97.2,241.1,0.682,2.752
2026-06-15,14:06:55,97.2,241.1,0.682,2.752
2026-06-15,14:06:56,97.2,241.1,0.682,2.752
2026-06-15,14:06:57,97.2,241.1,0.682,2.752
2026-06-15,14:06:58,97.2,241.1,0.682,2.752
2026-06-15,14:06:59,97.2,241.1,0.682,2.752
2026-06-15,14:07:00,97.2,241.1,0.682,2.752
2026-06-15,14:07:01,97.2,241.1,0.682,2.752
2026-06-15,14:07:02,97.2,241.1,0.682,2.752
2026-06-15,14:07:03,97.2,241.1,0.682,2.752
2026-06-15,14:07:04,97.2,241.1,0.682,2.752
2026-06-15,14:07:05,97.2,241.1,0.682,2.752
2026-06-15,14:07:06,97.2,241.1,0.682,2.752
2026-06-15,14:07:07,97.2,241.1,0.682,2.752
2026-06-15,14:07:08,97.2,241.1,0.682,2.752
2026-06-15,14:07:09,97.2,241.1,0.682,2.752
2026-06-15,14:07:10,97.2,241.1,0.682,2.752
2026-06-15,14:07:11,97.2,241.1,0.682,2.752
2026-06-15,14:07:12,97.2,241.1,0.682,2.752
2026-06-15,14:07:13,97.2,241.1,0.682,2.752
2026-06-15,14:07:14,97.2,241.1,0.682,2.752
2026-06-15,14:07:15,97.2,241.1,0.682,2.752
2026-06-15,14:07:16,97.2,241.1,0.682,2.752
2026-06-15,14:07:17,97.2,241.1,0.682,2.752
2026-06-15,14:07:18,97.2,241.1,0.682,2.752
2026-06-15,14:07:19,97.2,241.1,0.682,2.752
2026-06-15,14:07:20,97.2,241.1,0.682,2.752
2026-06-15,14:07:21,97.2,241.1,0.682,2.752
2026-06-15,14:07:22,97.2,241.1,0.682,2.752
2026-06-15,14:07:23,97.2,241.1,0.682,2.752
2026-06-15,14:07:24,97.2,241.1,0.682,2.752
2026-06-15,14:07:25,97.2,241.1,0.682,2.752
2026-06-15,14:07:26,97.2,241.1,0.682,2.752
2026-06-15,14:07:27,97.2,241.1,0.682,2.752
2026-06-15,14:07:28,97.2,241.1,0.682,2.752
2026-06-15,14:07:29,97.2,241.1,0.682,2.752
2026-06-15,14:07:30,97.2,241.1,0.682,2.752
2026-06-15,14:07:31,97.2,241.1,0.682,2.752
2026-06-15,14:07:32,97.2,241.1,0.682,2.752
2026-06-15,14:07:33,97.2,241.1,0.682,2.752
