timestamp,podautoscaler,reconcile_time_ms
2026-05-20T12:40:54.712438091Z,default/mobilenet-00001,507.397706
2026-05-20T12:40:54.715056162Z,default/resnet-00001,509.130643
2026-05-20T12:40:56.234063364Z,default/mobilenet-00001,29.830677
2026-05-20T12:40:56.246859744Z,default/resnet-00001,39.311922
2026-05-20T12:40:56.264355645Z,default/mobilenet-00001,30.227153
2026-05-20T12:40:56.33242515Z,default/mobilenet-00001,12.015206
2026-05-20T12:40:56.349504058Z,default/mobilenet-00001,13.17056
2026-05-20T12:40:56.418838191Z,default/resnet-00001,14.500095
2026-05-20T12:40:56.43039759Z,default/resnet-00001,10.332992
2026-05-20T12:40:57.639774432Z,default/mobilenet-00001,11.779025
2026-05-20T12:40:57.934770188Z,default/resnet-00001,12.617069
2026-05-20T12:40:57.981458666Z,default/resnet-00001,15.365952
2026-05-20T12:40:58.246820599Z,default/mobilenet-00001,41.586131
2026-05-20T12:40:58.261098827Z,default/resnet-00001,52.007473
2026-05-20T12:40:58.262984669Z,default/resnet-00001,1.10165
2026-05-20T12:40:58.280785567Z,default/mobilenet-00001,33.894488
2026-05-20T12:40:58.305307233Z,default/mobilenet-00001,24.467926
2026-05-20T12:40:59.358277418Z,default/resnet-00001,1.201501
2026-05-20T12:40:59.768417395Z,default/mobilenet-00001,14.709093
2026-05-20T12:40:59.917990416Z,default/mobilenet-00001,14.716482
2026-05-20T12:40:59.919970238Z,default/resnet-00001,11.306496
2026-05-20T12:40:59.934967567Z,default/resnet-00001,11.563844
2026-05-20T12:41:00.237991963Z,default/resnet-00001,33.398107
2026-05-20T12:41:00.265423235Z,default/resnet-00001,27.371477
2026-05-20T12:41:00.410547974Z,default/resnet-00001,14.617928
2026-05-20T12:41:01.748544445Z,default/resnet-00001,12.331388
2026-05-20T12:41:01.821593679Z,default/resnet-00001,18.500184
2026-05-20T12:41:01.969053646Z,default/resnet-00001,12.820493
2026-05-20T12:41:02.257737403Z,default/resnet-00001,14.009938
2026-05-20T12:41:58.234924774Z,default/mobilenet-00001,29.961404
2026-05-20T12:41:58.247081237Z,default/mobilenet-00001,12.110445
2026-05-20T12:41:58.300818241Z,default/mobilenet-00001,53.692374
2026-05-20T12:41:58.323198471Z,default/mobilenet-00001,22.32936
2026-05-20T12:42:00.229280582Z,default/mobilenet-00001,24.377556
2026-05-20T12:42:00.242145387Z,default/mobilenet-00001,10.981165
2026-05-20T12:42:02.231750014Z,default/resnet-00001,27.256703
2026-05-20T12:42:02.260561918Z,default/resnet-00001,22.653024
2026-05-20T12:42:02.295234204Z,default/resnet-00001,34.606621
2026-05-20T12:42:02.321735806Z,default/resnet-00001,26.439158
2026-05-20T12:42:04.262173617Z,default/resnet-00001,57.702327
2026-05-20T12:42:04.279022481Z,default/resnet-00001,10.822649
2026-05-20T12:42:04.313929284Z,default/resnet-00001,34.852379
2026-05-20T12:42:06.234955646Z,default/resnet-00001,30.365756
2026-05-20T12:42:06.273643956Z,default/resnet-00001,38.626477
2026-05-20T12:42:10.232870548Z,default/resnet-00001,27.675554
2026-05-20T12:42:10.319507179Z,default/resnet-00001,1.30726
2026-05-20T12:42:11.892473849Z,default/resnet-00001,11.773749
2026-05-20T12:42:11.912596282Z,default/resnet-00001,12.702811
2026-05-20T12:42:12.226608809Z,default/resnet-00001,22.089333
2026-05-20T12:42:12.257202381Z,default/resnet-00001,1.097245
2026-05-20T12:42:13.809524874Z,default/resnet-00001,11.840971
2026-05-20T12:42:14.038332144Z,default/resnet-00001,14.528954
2026-05-20T12:42:14.230421299Z,default/resnet-00001,25.890228
2026-05-20T12:42:14.256931592Z,default/resnet-00001,26.46285
2026-05-20T12:42:15.794415757Z,default/resnet-00001,11.37783
2026-05-20T12:42:19.250765326Z,default/mobilenet-00001,1.193558
2026-05-20T12:43:10.253587507Z,default/resnet-00001,48.222058
2026-05-20T12:43:10.318456676Z,default/resnet-00001,64.796688
2026-05-20T12:43:10.344179509Z,default/resnet-00001,25.661723
2026-05-20T12:43:12.234943619Z,default/resnet-00001,30.396647
2026-05-20T12:43:12.270738683Z,default/resnet-00001,35.740435
2026-05-20T12:43:33.397362787Z,default/resnet-00001,1.330855
2026-05-20T12:43:34.218332337Z,default/mobilenet-00001,13.178993
2026-05-20T12:43:34.221096249Z,default/resnet-00001,14.395645
2026-05-20T12:43:34.245219205Z,default/mobilenet-00001,26.146729
2026-05-20T12:43:34.254515207Z,default/resnet-00001,33.364606
2026-05-20T12:43:34.289286093Z,default/mobilenet-00001,24.236344
2026-05-20T12:43:34.294094092Z,default/resnet-00001,22.545679
2026-05-20T12:43:34.311184409Z,default/mobilenet-00001,21.807058
2026-05-20T12:43:34.319222314Z,default/resnet-00001,25.080519
2026-05-20T12:43:34.320174896Z,default/mobilenet-00001,8.938524
2026-05-20T12:43:34.328399299Z,default/resnet-00001,9.12704
2026-05-20T12:43:35.394733011Z,default/resnet-00001,12.001118
2026-05-20T12:43:37.217491764Z,default/mobilenet-00001,11.332719
2026-05-20T12:43:37.218796637Z,default/resnet-00001,10.692968
2026-05-20T12:43:40.747234896Z,default/resnet-00001,10.042124
2026-05-20T12:43:40.772551675Z,default/resnet-00001,7.039418
2026-05-20T12:43:40.817249319Z,default/resnet-00001,7.321303
2026-05-20T12:43:41.00064064Z,default/resnet-00001,7.507894
2026-05-20T12:43:41.01173614Z,default/resnet-00001,11.070519
2026-05-20T12:43:41.529117439Z,default/resnet-00001,7.630152
2026-05-20T12:43:41.54014968Z,default/resnet-00001,11.001742
2026-05-20T12:43:41.564775763Z,default/resnet-00001,9.501667
2026-05-20T12:43:41.573612142Z,default/resnet-00001,8.806342
2026-05-20T12:43:42.726346339Z,default/resnet-00001,8.624178
2026-05-20T12:43:42.778313938Z,default/resnet-00001,7.102029
2026-05-20T12:43:43.184590598Z,default/resnet-00001,7.797594
2026-05-20T12:43:43.195664303Z,default/resnet-00001,11.027687
2026-05-20T12:43:43.575470442Z,default/resnet-00001,8.273941
2026-05-20T12:43:43.58505809Z,default/resnet-00001,9.562148
2026-05-20T12:43:57.133447939Z,default/mobilenet-00001,8.972028
2026-05-20T12:43:57.625240954Z,default/resnet-00001,8.555273
2026-05-20T12:44:04.776451953Z,default/mobilenet-00001,10.024869
2026-05-20T12:44:04.823958233Z,default/resnet-00001,7.33151
2026-05-20T12:44:04.96872477Z,default/resnet-00001,8.261926
2026-05-20T12:44:04.976703273Z,default/resnet-00001,7.951411
2026-05-20T12:44:05.509723724Z,default/mobilenet-00001,7.756228
2026-05-20T12:44:05.519074119Z,default/mobilenet-00001,9.320802
2026-05-20T12:50:38.758214201Z,default/mobilenet-00001,39.60013
2026-05-20T12:50:38.795127997Z,default/resnet-00001,23.415903
2026-05-20T12:50:38.820559053Z,default/resnet-00001,25.375038
2026-05-20T12:50:40.21550378Z,default/mobilenet-00001,13.235469
2026-05-20T12:50:40.217025011Z,default/mobilenet-00001,1.096141
2026-05-20T12:50:40.234996431Z,default/mobilenet-00001,14.002205
2026-05-20T12:50:40.714889968Z,default/resnet-00001,22.578778
2026-05-20T12:50:40.731252677Z,default/resnet-00001,13.841335
2026-05-20T12:50:42.236302357Z,default/mobilenet-00001,31.031132
2026-05-20T12:50:42.237689625Z,default/resnet-00001,28.633869
2026-05-20T12:50:43.876500103Z,default/mobilenet-00001,12.116217
2026-05-20T12:50:44.174886851Z,default/resnet-00001,45.822647
2026-05-20T12:50:44.230397453Z,default/resnet-00001,25.796388
2026-05-20T12:50:44.255300162Z,default/resnet-00001,24.845635
2026-05-20T12:50:44.259178044Z,default/resnet-00001,1.174863
2026-05-20T12:50:45.898405323Z,default/resnet-00001,10.263415
2026-05-20T12:50:46.228153317Z,default/resnet-00001,23.670755
2026-05-20T12:50:46.253659948Z,default/resnet-00001,25.449131
2026-05-20T12:50:46.270277341Z,default/resnet-00001,16.558967
2026-05-20T12:50:47.894293317Z,default/resnet-00001,14.180779
2026-05-20T12:50:48.016460898Z,default/resnet-00001,16.026396
2026-05-20T12:51:42.241032437Z,default/mobilenet-00001,35.571395
2026-05-20T12:51:42.264671813Z,default/mobilenet-00001,22.921769
2026-05-20T12:51:44.235910531Z,default/resnet-00001,30.607834
2026-05-20T12:51:44.254393382Z,default/resnet-00001,18.424519
2026-05-20T12:51:44.266545661Z,default/resnet-00001,12.089483
2026-05-20T12:51:46.236011787Z,default/resnet-00001,30.789018
2026-05-20T12:51:46.269175087Z,default/resnet-00001,33.116856
2026-05-20T12:51:46.292070264Z,default/resnet-00001,22.847955
2026-05-20T12:51:50.270618918Z,default/resnet-00001,65.96677
2026-05-20T12:51:52.235925392Z,default/resnet-00001,31.34772
2026-05-20T12:51:52.264242111Z,default/resnet-00001,28.257738
2026-05-20T12:51:52.332772646Z,default/resnet-00001,16.462679
2026-05-20T12:51:53.756403904Z,default/resnet-00001,13.588956
2026-05-20T12:51:54.232362652Z,default/resnet-00001,27.037135
2026-05-20T12:51:55.46241077Z,default/resnet-00001,1.792638
2026-05-20T12:51:56.074671413Z,default/resnet-00001,10.824176
2026-05-20T12:52:09.819836291Z,default/mobilenet-00001,1.648546
2026-05-20T12:52:10.197641592Z,default/resnet-00001,1.19453
2026-05-20T12:52:12.730768435Z,default/mobilenet-00001,1.555379
2026-05-20T12:52:12.995064277Z,default/mobilenet-00001,1.019013
2026-05-20T12:52:15.286366466Z,default/resnet-00001,1.082586
2026-05-20T12:52:54.235706446Z,default/resnet-00001,30.325942
2026-05-20T12:52:54.251512914Z,default/resnet-00001,15.22097
2026-05-20T12:52:56.236778704Z,default/resnet-00001,31.486825
2026-05-20T12:52:56.251390733Z,default/resnet-00001,14.5444
2026-05-20T12:53:20.220263177Z,default/mobilenet-00001,15.178825
2026-05-20T12:53:20.223411531Z,default/resnet-00001,16.553521
2026-05-20T12:53:20.245779631Z,default/mobilenet-00001,24.286146
2026-05-20T12:53:20.25330022Z,default/resnet-00001,29.829783
2026-05-20T12:53:20.286436763Z,default/mobilenet-00001,28.837196
2026-05-20T12:53:20.299625506Z,default/resnet-00001,30.422057
