index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,3122.65,3122.65,0.0,13.19,3109.45,True,,0.0,7.37,0.01,5.8,13.19,1
1,1,genmatrix,small,cold,200,2911.27,2911.26,0.0,10.47,2900.8,True,,0.0,0.03,,10.42,10.46,2
2,2,fetchdata,small,cold,200,3158.89,3158.88,0.0,128.6,3030.28,True,128.56,0.0,0.03,0.0,,128.6,3
3,3,fastfouriertransform,large,cold,200,2836.29,2836.28,0.01,5.16,2831.12,False,,0.0,4.19,0.01,0.96,5.16,4
4,4,linpack,small,cold,200,2549.58,2549.58,0.01,10.0,2539.58,True,,0.0,4.54,4.33,1.12,10.0,5
5,5,linpack,medium,cold,200,5293.19,5293.19,0.0,695.55,4597.64,False,,0.0,0.38,4.14,691.02,695.55,6
6,6,fastfouriertransform,small,cold,200,2542.32,2542.32,0.01,4.89,2537.43,False,,0.0,3.97,0.01,0.9,4.89,7
7,7,fastfouriertransform,small,cold,200,2461.0,2461.0,0.01,4.85,2456.15,False,,0.0,3.94,0.01,0.9,4.85,8
8,8,fetchdata,large,cold,200,2709.94,2709.94,0.0,73.31,2636.63,False,73.28,0.0,0.02,0.0,,73.31,9
9,9,linpack,small,cold,200,4899.48,4899.48,0.01,5.33,4894.15,False,,0.0,0.41,4.11,0.81,5.33,10
10,10,linpack,small,cold,200,2701.02,2701.02,0.0,5.38,2695.64,False,,0.0,0.4,4.14,0.83,5.38,11
11,11,linpack,medium,cold,200,3291.35,3291.34,0.0,685.46,2605.88,False,,0.0,0.41,4.14,680.89,685.46,12
12,12,fetchdata,medium,cold,200,2465.96,2465.96,0.0,78.47,2387.49,False,78.42,0.0,0.04,0.0,,78.47,13
13,13,linpack,medium,cold,200,3785.26,3785.26,0.0,696.45,3088.81,False,,0.0,0.42,4.1,691.93,696.45,14
14,14,fastfouriertransform,small,cold,200,1770.43,1770.43,0.0,8.02,1762.41,False,,0.0,6.92,0.01,1.08,8.02,15
15,15,matrixmul,medium,cold,200,3859.36,3854.86,4.5,543.99,3310.87,False,,0.0,0.35,3.95,539.69,543.99,16
16,16,genmatrix,small,cold,200,1422.19,1422.18,0.01,0.14,1422.04,False,,0.0,0.04,,0.1,0.14,17
17,17,fetchdata,medium,cold,200,1898.85,1898.85,0.0,75.29,1823.56,False,75.25,0.0,0.02,0.0,,75.28,18
18,18,fastfouriertransform,small,cold,200,1350.56,1350.55,0.01,8.89,1341.66,False,,0.0,7.91,0.01,0.96,8.89,19
19,19,matrixmul,small,cold,200,2359.62,2349.7,9.93,5.1,2344.6,True,,0.0,0.36,4.09,0.64,5.1,20
20,20,genmatrix,medium,cold,200,1035.15,1029.73,5.42,0.26,1029.47,False,,0.0,0.03,,0.22,0.26,21
21,21,linpack,medium,cold,200,4400.56,4400.56,0.0,692.11,3708.45,False,,0.0,0.44,4.13,687.54,692.11,22
22,22,fastfouriertransform,large,warm,200,991.9,991.89,0.01,4.78,987.11,False,,0.0,3.9,0.0,0.86,4.77,23
