index,request_id,function,size,type,status,latency_ms,ttfb_ms,output_transfer_ms,execution_time_ms,system_overhead_ms,cold_start_server,io_ms,binary_read_ms,json_parsing_ms,parameter_extraction_ms,compute_ms,total_server_ms,in_flight
0,0,fastfouriertransform,small,cold,200,4345.78,4345.77,0.0,8.56,4337.21,True,,0.0,4.37,0.01,4.15,8.55,1
1,1,genmatrix,small,cold,200,4152.14,4152.13,0.0,12.72,4139.41,True,,0.0,0.03,,12.68,12.72,2
2,2,fetchdata,small,cold,200,3853.74,3853.74,0.0,140.45,3713.29,True,140.4,0.0,0.04,0.0,,140.45,3
3,3,fastfouriertransform,large,cold,200,6637.65,6637.65,0.0,6.1,6631.54,False,,0.0,5.2,0.0,0.9,6.1,4
4,4,linpack,small,cold,200,3543.74,3543.73,0.0,7.03,3536.7,True,,0.0,1.2,4.67,1.15,7.03,5
5,5,linpack,medium,cold,200,6376.18,6376.18,0.01,700.66,5675.52,False,,0.0,0.34,3.96,696.35,700.66,6
6,6,fastfouriertransform,small,cold,200,5381.31,5381.3,0.01,4.77,5376.53,False,,0.0,3.89,0.0,0.86,4.77,7
7,7,fastfouriertransform,small,cold,200,5273.23,5273.23,0.01,4.8,5268.42,False,,0.0,3.89,0.01,0.9,4.8,8
8,8,fetchdata,large,cold,200,8658.23,8658.22,0.01,74.43,8583.79,False,74.39,0.0,0.03,0.0,,74.43,9
9,9,linpack,small,cold,200,3063.39,3063.38,0.0,5.81,3057.57,False,,0.0,0.44,4.38,0.98,5.81,10
10,10,linpack,small,cold,200,2954.15,2954.14,0.01,5.79,2948.35,False,,0.0,0.47,4.34,0.98,5.79,11
11,11,linpack,medium,cold,200,6477.91,6477.9,0.0,712.8,5765.1,False,,0.0,0.39,3.98,708.43,712.8,12
12,12,fetchdata,medium,cold,200,8180.82,8180.82,0.0,5081.18,3099.64,False,5081.14,0.0,0.03,0.0,,5081.18,13
13,13,linpack,medium,cold,200,3409.36,3409.35,0.0,745.62,2663.74,False,,0.0,0.48,5.99,739.13,745.61,14
14,14,fastfouriertransform,small,cold,200,4604.12,4604.11,0.01,4.74,4599.38,False,,0.0,3.87,0.0,0.86,4.73,15
15,15,matrixmul,medium,cold,200,3351.88,3347.95,3.93,552.25,2795.7,True,,0.0,0.4,5.17,546.67,552.24,16
16,16,genmatrix,small,cold,200,2777.19,2777.19,0.0,0.14,2777.05,False,,0.0,0.03,,0.11,0.14,17
17,17,fetchdata,medium,cold,200,2432.24,2432.24,0.0,76.52,2355.72,False,76.49,0.0,0.03,0.0,,76.52,18
18,18,fastfouriertransform,small,cold,200,4182.86,4182.85,0.0,5.07,4177.79,False,,0.0,3.96,0.01,1.1,5.06,19
19,19,matrixmul,small,cold,200,2979.34,2975.1,4.24,6.2,2968.9,False,,0.0,0.99,4.47,0.72,6.19,20
20,20,genmatrix,medium,cold,200,2387.1,2376.98,10.12,0.25,2376.74,False,,0.0,0.03,,0.21,0.25,21
21,21,linpack,medium,cold,200,3324.26,3324.26,0.0,709.87,2614.38,False,,0.0,0.46,4.25,705.15,709.87,22
22,22,fastfouriertransform,large,cold,200,2960.96,2960.95,0.01,4.82,2956.13,False,,0.0,3.94,0.0,0.87,4.82,23
23,23,matrixmul,large,cold,200,2561.43,2561.43,0.01,5.89,2555.53,False,,0.0,1.12,4.13,0.63,5.89,24
24,24,fastfouriertransform,medium,cold,200,2753.36,2753.36,0.0,812.79,1940.57,False,,0.0,4.11,0.01,808.66,812.79,25
25,25,fastfouriertransform,large,cold,200,2669.52,2669.51,0.01,4.69,2664.82,False,,0.0,3.88,0.0,0.8,4.69,26
26,26,genmatrix,large,cold,200,1739.3,1691.4,47.9,1.04,1690.36,False,,0.0,0.03,,1.0,1.04,27
27,27,linpack,medium,cold,200,3462.44,3462.43,0.01,732.4,2730.03,False,,0.0,0.4,4.16,727.84,732.4,28
28,28,linpack,small,cold,200,3367.54,3367.53,0.01,5.31,3362.22,False,,0.0,0.45,4.1,0.75,5.31,29
29,29,fastfouriertransform,small,cold,200,2276.77,2276.76,0.01,4.65,2272.11,False,,0.0,3.86,0.0,0.78,4.65,30
30,30,fetchdata,medium,cold,200,1508.66,1508.66,0.0,83.32,1425.33,False,83.27,0.0,0.04,0.0,,83.32,31
31,31,fastfouriertransform,small,cold,200,2913.81,2913.81,0.0,4.73,2909.08,False,,0.0,3.9,0.0,0.82,4.73,32
32,32,fastfouriertransform,medium,cold,200,2758.2,2758.2,0.0,785.74,1972.46,False,,0.0,3.86,0.0,781.87,785.74,33
33,33,genmatrix,medium,cold,200,1018.01,1001.67,16.34,0.26,1001.41,False,,0.0,0.04,,0.21,0.25,34
