Date,Time,Power_W,Voltage_V,Current_A,Energy_kWh
2026-07-09,09:38:43,63.5,243.8,0.473,8.847
2026-07-09,09:38:44,63.5,243.8,0.473,8.847
2026-07-09,09:38:45,63.5,243.8,0.473,8.847
2026-07-09,09:38:46,63.5,243.8,0.473,8.847
2026-07-09,09:38:47,63.5,243.8,0.473,8.847
2026-07-09,09:38:48,63.5,243.8,0.473,8.847
2026-07-09,09:38:49,63.5,243.8,0.473,8.847
2026-07-09,09:38:50,63.5,243.8,0.473,8.847
2026-07-09,09:38:51,63.5,243.8,0.473,8.847
2026-07-09,09:38:52,63.5,243.8,0.473,8.847
2026-07-09,09:38:53,63.5,243.8,0.473,8.847
2026-07-09,09:38:54,63.5,243.8,0.473,8.847
2026-07-09,09:38:55,63.5,243.8,0.473,8.847
2026-07-09,09:38:56,63.5,243.8,0.473,8.847
2026-07-09,09:38:57,63.5,243.8,0.473,8.847
2026-07-09,09:38:58,63.5,243.8,0.473,8.847
2026-07-09,09:38:59,63.5,243.8,0.473,8.847
2026-07-09,09:39:00,63.5,243.8,0.473,8.847
2026-07-09,09:39:01,63.5,243.8,0.473,8.847
2026-07-09,09:39:02,63.5,243.8,0.473,8.847
2026-07-09,09:39:03,63.5,243.8,0.473,8.847
2026-07-09,09:39:04,89.8,244.0,0.632,8.847
2026-07-09,09:39:05,89.8,244.0,0.632,8.847
2026-07-09,09:39:06,89.8,244.0,0.632,8.847
2026-07-09,09:39:07,89.8,244.0,0.632,8.847
2026-07-09,09:39:08,89.8,244.0,0.632,8.847
2026-07-09,09:39:09,89.8,244.0,0.632,8.847
2026-07-09,09:39:10,89.8,244.0,0.632,8.847
2026-07-09,09:39:11,89.8,244.0,0.632,8.847
2026-07-09,09:39:12,89.8,244.0,0.632,8.847
2026-07-09,09:39:13,89.8,244.0,0.632,8.847
2026-07-09,09:39:14,89.8,244.0,0.632,8.847
2026-07-09,09:39:15,89.8,244.0,0.632,8.847
2026-07-09,09:39:16,89.8,244.0,0.632,8.847
2026-07-09,09:39:17,90.3,243.6,0.627,8.847
2026-07-09,09:39:18,90.3,243.6,0.627,8.847
2026-07-09,09:39:19,90.3,243.6,0.627,8.847
2026-07-09,09:39:20,90.3,243.6,0.627,8.847
2026-07-09,09:39:21,90.3,243.6,0.627,8.847
2026-07-09,09:39:22,90.3,244.8,0.636,8.847
2026-07-09,09:39:23,90.3,244.8,0.636,8.847
2026-07-09,09:39:24,90.3,244.8,0.636,8.847
2026-07-09,09:39:25,90.3,244.8,0.636,8.847
2026-07-09,09:39:26,90.3,244.8,0.636,8.847
2026-07-09,09:39:27,90.3,244.8,0.636,8.847
2026-07-09,09:39:28,90.3,244.8,0.636,8.847
2026-07-09,09:39:29,90.3,244.8,0.636,8.847
2026-07-09,09:39:30,90.3,244.8,0.636,8.847
2026-07-09,09:39:31,90.3,244.8,0.636,8.847
2026-07-09,09:39:32,90.3,244.8,0.636,8.847
2026-07-09,09:39:33,90.3,244.8,0.636,8.847
2026-07-09,09:39:34,90.3,244.8,0.636,8.847
2026-07-09,09:39:35,90.3,244.8,0.636,8.847
2026-07-09,09:39:36,90.3,244.8,0.636,8.847
2026-07-09,09:39:37,90.3,244.8,0.636,8.847
2026-07-09,09:39:38,90.3,244.8,0.636,8.847
2026-07-09,09:39:39,90.3,244.8,0.636,8.847
2026-07-09,09:39:40,90.3,244.8,0.636,8.847
2026-07-09,09:39:41,90.3,244.8,0.636,8.847
2026-07-09,09:39:42,90.3,244.8,0.636,8.847
2026-07-09,09:39:43,90.3,244.8,0.636,8.847
2026-07-09,09:39:44,90.3,244.8,0.636,8.847
2026-07-09,09:39:45,90.3,244.8,0.636,8.847
2026-07-09,09:39:46,90.3,244.8,0.636,8.847
2026-07-09,09:39:47,90.3,244.8,0.636,8.847
2026-07-09,09:39:48,90.3,244.8,0.636,8.847
2026-07-09,09:39:49,90.3,244.8,0.636,8.847
2026-07-09,09:39:50,90.3,244.8,0.636,8.847
2026-07-09,09:39:51,90.3,244.8,0.636,8.847
2026-07-09,09:39:52,90.3,244.8,0.636,8.847
2026-07-09,09:39:53,90.3,244.8,0.636,8.847
2026-07-09,09:39:54,90.3,244.8,0.636,8.847
2026-07-09,09:39:55,90.3,244.8,0.636,8.847
2026-07-09,09:39:56,90.3,244.8,0.636,8.847
2026-07-09,09:39:57,90.3,244.8,0.636,8.847
2026-07-09,09:39:58,90.3,244.8,0.636,8.847
2026-07-09,09:39:59,90.3,244.8,0.636,8.847
2026-07-09,09:40:00,90.3,244.8,0.636,8.847
2026-07-09,09:40:01,90.3,244.8,0.636,8.847
2026-07-09,09:40:02,90.3,244.8,0.636,8.847
2026-07-09,09:40:03,90.3,244.8,0.636,8.847
2026-07-09,09:40:04,90.3,244.8,0.636,8.847
2026-07-09,09:40:05,90.3,244.8,0.636,8.847
2026-07-09,09:40:06,90.3,244.8,0.636,8.847
2026-07-09,09:40:07,90.3,244.8,0.636,8.847
2026-07-09,09:40:08,90.3,244.8,0.636,8.847
2026-07-09,09:40:09,90.3,244.8,0.636,8.847
2026-07-09,09:40:10,90.3,244.8,0.636,8.847
2026-07-09,09:40:11,90.3,244.8,0.636,8.847
2026-07-09,09:40:12,90.3,244.8,0.636,8.847
2026-07-09,09:40:13,90.3,244.8,0.636,8.847
2026-07-09,09:40:14,90.3,244.8,0.636,8.847
2026-07-09,09:40:15,90.3,244.8,0.636,8.847
2026-07-09,09:40:16,90.3,244.8,0.636,8.847
2026-07-09,09:40:17,90.3,244.8,0.636,8.847
2026-07-09,09:40:18,90.3,244.8,0.636,8.847
2026-07-09,09:40:19,90.3,244.8,0.636,8.847
2026-07-09,09:40:20,90.3,244.8,0.636,8.847
2026-07-09,09:40:21,90.3,244.8,0.636,8.847
2026-07-09,09:40:22,90.3,244.8,0.636,8.847
2026-07-09,09:40:23,90.3,244.8,0.636,8.847
2026-07-09,09:40:24,90.3,244.8,0.636,8.847
2026-07-09,09:40:25,90.3,244.8,0.636,8.847
2026-07-09,09:40:26,90.3,244.8,0.636,8.847
2026-07-09,09:40:27,90.3,244.8,0.636,8.847
2026-07-09,09:40:28,90.3,244.8,0.636,8.847
2026-07-09,09:40:29,90.3,244.8,0.636,8.847
2026-07-09,09:40:30,90.3,244.8,0.636,8.847
2026-07-09,09:40:31,90.3,244.8,0.636,8.847
2026-07-09,09:40:32,90.3,244.8,0.636,8.847
2026-07-09,09:40:33,90.3,244.8,0.636,8.847
2026-07-09,09:40:34,90.3,244.8,0.636,8.847
2026-07-09,09:40:35,90.3,244.8,0.636,8.847
2026-07-09,09:40:36,90.3,244.8,0.636,8.847
2026-07-09,09:40:37,90.3,244.8,0.636,8.847
2026-07-09,09:40:38,90.3,244.8,0.636,8.847
2026-07-09,09:40:39,90.3,244.8,0.636,8.847
2026-07-09,09:40:40,90.3,244.8,0.636,8.847
2026-07-09,09:40:41,90.3,244.8,0.636,8.847
